Department,Division,Course Name,Last Name,Term,Year,INS1,INS2,INS3,INS4,INS5,INS6,APSC001,APSC002,APSC003,APSC004,APSC005,APSC006,APSC007,APSC008,Number Invited,Number Responses,Response Ratio,Course Code
MMS,APSC,NANOMATERIALS MSE342H1-F-LEC0101,Erb,Fall,2016,3.9,3.9,4.2,3.6,3.6,3.5,4.1,4.5,3.9,4,3.5,4,4.1,,52,13,25,MSE342H1
MMS,APSC,BIOMATERIALS MSE343H1-F-LEC0101,Sone,Fall,2016,4.1,4.1,3.6,3.7,3.8,3.7,3.2,4.4,3.6,3.6,3.3,4.2,3.7,,54,21,39,MSE343H1
MMS,APSC,COMMUNICATIONS II MSE390H1-F-LEC0101,Tallman,Fall,2016,3.1,3.2,3.4,3.6,3.9,3.7,3.2,3.7,2.6,3.1,3.6,4.2,3.6,,48,11,23,MSE390H1
MMS,APSC,MATERIALS SELECTION  DESIGNII MSE401H1-F-LEC0101,Barati Sedeh,Fall,2016,3.8,4,4.3,4,4.2,3.9,4,4.6,4.1,4.1,3.6,4.4,4.1,,65,26,40,MSE401H1
MMS,APSC,FRACTURE AND FAILURE ANALYSIS MSE419H1-F-LEC0101,Wang,Fall,2016,4.9,4.9,4.9,4.4,4.6,4.9,4.7,4.9,3.7,4.4,4.4,4.8,4.9,,23,9,39,MSE419H1
MMS,APSC,INTRO TO COMPU. MATERIALS DES. MSE438H1-F-LEC0101,Singh,Fall,2016,4,3.8,3.8,4.6,4.4,3.8,3.8,4.6,2.3,4.2,3.6,4,4,,10,5,50,MSE438H1
MMS,APSC,BIOMATERIAL PROCESSING  PROP. MSE440H1-F-LEC0101,Hatton,Fall,2016,4.5,4.8,4.5,4.5,4.6,4.5,3.7,5,4.1,3.7,3.8,4.3,4.4,,22,10,45,MSE440H1
MMS,APSC,PLANT DESIGNMATERIALS PRO.IND MSE450H1-F-LEC0101,Wheeler,Fall,2016,2.8,3.6,3.4,3.6,3.1,2.7,3.1,3.8,3.1,2.8,3.1,3.4,3,,44,18,41,MSE450H1
MMS,APSC,PLANT DESIGNMATERIALS PRO.IND MSE450H1-F-LEC0101,Young,Fall,2016,2.8,3.6,3.3,3.6,3.1,2.7,3.1,3.7,3.1,2.8,3.1,3.2,2.9,,44,18,41,MSE450H1
MMS,APSC,SYNTHESIS OF NANOSTRUCT. MTRLS MSE459H1-F-LEC0101,Erb,Fall,2016,3.8,4,4.4,3.9,4.1,3.9,3.6,4.9,3.5,4.3,3.9,4.4,4.4,,24,8,33,MSE459H1
MMS,APSC,PROFESSIONAL ETHICS  PRACTICE MSE490H1-F-LEC0101,Matsuura,Fall,2016,3.3,3.9,4.3,3.8,3.9,3.8,3.1,4,4.3,3.1,3.4,4,4.1,,44,18,41,MSE490H1
MMS,APSC,CALCULUS  DIFF EQU MAT294H1-F-LEC0101,Bazett,Fall,2015,4.2,4.1,4.1,3.9,3.5,3.7,3.8,3.3,1.9,3.9,3.2,4.1,4,,49,30,61,MAT294H1
MMS,APSC,APP.SCI.MATERIALS MSE101H1-F-LEC0101,Ramsay,Fall,2015,4.1,4.2,4.5,3.4,3.6,3.7,3.6,4.4,3.3,3.7,3.4,4,4.2,,118,48,41,MSE101H1
MMS,APSC,APP.SCI.MATERIALS MSE101H1-F-LEC0102,Ramsay,Fall,2015,4.3,4.4,4.8,3.9,3.9,4.2,3.9,4.5,3.7,4.1,3.8,4.3,4.6,,123,70,57,MSE101H1
MMS,APSC,THERMODYNAMICS MSE202H1-F-LEC0101,Chattopadhyay,Fall,2015,3.7,3.7,4.1,3.9,3.8,3.6,3.7,4.3,3.1,3.8,3.6,4.3,4,,74,38,51,MSE202H1
MMS,APSC,STRUC. CHARACTERIZATION MATS. MSE219H1-F-LEC0101,Perovic,Fall,2015,3.4,3.1,2.6,2.6,2.8,2.4,2.7,3.8,3,3.2,2.5,3,2.4,,55,30,55,MSE219H1
MMS,APSC,INORGANIC MAT.CHEM.PROCESSING MSE244H1-F-LEC0101,Lian,Fall,2015,3.7,3.8,3.8,3.6,3.6,3.4,3.4,4.4,3.8,3.8,3.6,3.9,3.6,,50,25,50,MSE244H1
MMS,APSC,PHASE TRANSFORMATIONS MSE318H1-F-LEC0101,Hibbard,Fall,2015,4.4,4.4,4.7,4.4,4.5,4.5,4.2,4.6,3.5,4.6,4.2,4.6,4.8,,51,22,43,MSE318H1
MMS,APSC,HEAT  MASS TRANS. MTRLS.PROC. MSE332H1-F-LEC0101,Coyle,Fall,2015,3.7,4.3,3.9,4.2,4.3,3.6,4.2,3.8,2.9,3.6,3.5,4.5,3.9,,49,18,37,MSE332H1
MMS,APSC,NANOMATERIALS MSE342H1-F-LEC0101,Erb,Fall,2015,4.1,4,4.3,4.4,4.1,4,3.9,4.9,4.4,4.5,4,4.1,4.3,,49,20,41,MSE342H1
MMS,APSC,BIOMATERIALS MSE343H1-F-LEC0101,Hatton,Fall,2015,4.2,4.2,4.2,3.7,3.7,3.5,3.5,4.4,4.1,3.9,3.3,3.8,4.3,,52,19,37,MSE343H1
MMS,APSC,COMMUNICATIONS II MSE390H1-F-LEC0101,Esfahani,Fall,2015,3.7,3.8,4.1,4,4.2,3.7,3.5,4.2,3.5,3.4,4,4.2,4.1,,48,23,48,MSE390H1
MMS,APSC,MATERIALS SELECTION  DESIGNII MSE401H1-F-LEC0101,Barati Sedeh,Fall,2015,3.8,4.2,4.5,4.5,4.3,3.9,4.5,4.4,4.3,4.5,4.2,4.5,4.5,,42,14,33,MSE401H1
MMS,APSC,FRACTURE AND FAILURE ANALYSIS MSE419H1-F-LEC0101,Wang,Fall,2015,4.9,4.9,5,4.7,4.6,4.7,4.6,5,4.3,4.9,4.4,4.6,4.9,,24,8,33,MSE419H1
MMS,APSC,BIOMATERIAL PROCESSING  PROP. MSE440H1-F-LEC0101,Hatton,Fall,2015,4.5,4.5,4.5,4.4,4.4,4.4,3.9,4.9,4.2,4.1,4.1,4.5,4.6,,22,11,50,MSE440H1
MMS,APSC,PLANT DESIGNMATERIALS PRO.IND MSE450H1-F-LEC0101,Wheeler,Fall,2015,2.5,3.1,2.2,2.6,2.8,1.9,2.4,2.9,2.6,2.1,2.6,2.5,2.3,,37,16,43,MSE450H1
MMS,APSC,PLANT DESIGNMATERIALS PRO.IND MSE450H1-F-LEC0101,Young,Fall,2015,2.5,3.1,2.7,2.6,2.8,1.9,2.4,2.9,2.6,2.1,2.6,2.6,2.7,,37,16,43,MSE450H1
MMS,APSC,SYNTHESIS OF NANOSTRUCT. MTRLS MSE459H1-F-LEC0101,Erb,Fall,2015,4.4,4.6,4.6,4.4,4.6,4.3,4.3,4.7,4.1,4.3,4.1,4.4,4.7,,23,7,30,MSE459H1
MMS,APSC,PROFESSIONAL ETHICS  PRACTICE MSE490H1-F-LEC0101,Baghbanan,Fall,2015,3.5,3.5,4,3.3,3.3,3.5,2.9,3.3,3.9,3.3,3.2,3.5,3.5,,38,14,37,MSE490H1
MMS,APSC,APP.SCI.MATERIALS MSE101H1-F-LEC0101,Ramsay,Summer,2015,4.6,4.6,4.8,4.6,4.6,4.6,3.8,4.8,3,4,4,4.6,4.6,,13,5,38,MSE101H1
MMS,APSC,APP.SCI.MATERIALS MSE101H1-S-LEC0101,Ramsay,Winter,2016,4.2,4.5,4.7,4.4,4.4,4.3,3.9,4.3,3.6,3.8,3.8,4.4,4.6,,137,50,36,MSE101H1
MMS,APSC,APP.SCI.MATERIALS MSE101H1-S-LEC0102,Ramsay,Winter,2016,4.4,4.6,4.9,4.3,4.4,4.5,4.1,4.6,3.7,4.1,4.1,4.7,4.7,,132,59,45,MSE101H1
MMS,APSC,DIFFUSION AND KINETICS MSE217H1-S-LEC0101,Baghbanan,Winter,2016,3.4,3.5,3.4,3.4,3.5,3.3,3.4,3.8,3.1,3.9,3.3,3.7,3.6,,51,26,51,MSE217H1
MMS,APSC,MATERIALS PHYSICS MSE235H1-S-LEC0101,Ruda,Winter,2016,3.7,3.6,3.1,3.6,3.8,2.6,3.3,3.5,2.4,2.9,3.5,2.7,2.8,,59,23,39,MSE235H1
MMS,APSC,ENG.STATS  NUMERICAL METHODS MSE238H1-S-LEC0101,Singh,Winter,2016,3.8,4,4.3,4.1,4.2,3.7,4.1,4.6,3.8,4.6,3.9,4.3,3.9,,51,28,55,MSE238H1
MMS,APSC,ORGANIC MATERIAL CHEM.  PROP. MSE245H1-S-LEC0101,Lian,Winter,2016,3,3.5,3.4,3.1,3.2,3,3,3.7,3.4,3.4,3,3.6,3.2,,49,27,55,MSE245H1
MMS,APSC,COMMUNICATIONS I MSE290H1-S-LEC0101,Weiss,Winter,2016,3,3.2,3.9,3.4,3.4,3.4,3,3.6,3.2,3.6,3.9,3.9,3.9,,49,25,51,MSE290H1
MMS,APSC,MINERAL PROCESSING MSE301H1-S-LEC0101,Marcuson,Winter,2016,2.8,2.8,2.3,2.8,2.7,2.1,2.7,3.1,2.5,2.6,2.1,2.5,2,,25,13,52,MSE301H1
MMS,APSC,ENVIRO. DEGRADATION OF MTRL. MSE315H1-S-LEC0101,Thorpe,Winter,2016,4.3,4.5,4.5,4.4,4.2,4.2,4.3,4.6,4.2,4.1,4,4.3,4.5,,50,12,24,MSE315H1
MMS,APSC,MECH.BEHAV.OF MATER. MSE316H1-S-LEC0101,Hibbard,Winter,2016,3.8,3.8,4.2,4.2,3.8,3.8,3.9,4.3,3.5,3.8,3.6,4.1,4.1,,48,12,25,MSE316H1
MMS,APSC,DESIGN  SIM. OF MTRLS. PROC. MSE351H1-S-LEC0101,Singh,Winter,2016,4.6,4.7,4.7,4.6,4.6,4.5,4.6,4.8,3.9,4.7,4.2,4.8,4.7,,49,20,41,MSE351H1
MMS,APSC,MATERIALS IN MANUFACTURING MSE354H1-S-LEC0101,Ramsay,Winter,2016,4.9,4.9,4.8,4.5,4.9,4.5,4.5,4.8,3.7,4.1,3.2,4.5,4.5,,48,13,27,MSE354H1
MMS,APSC,MRTLS. PROCESS.  SUST. DEV. MSE355H1-S-LEC0101,Barati Sedeh,Winter,2016,4,4.1,3.6,3.8,3.6,3.3,3.5,4.3,4.5,4,3.2,4,3.8,,48,10,21,MSE355H1
MMS,APSC,ENERGY MGT. METALS PROCESSES MSE408H1-S-LEC0101,Barati Sedeh,Winter,2016,4,4.8,4.8,4.4,4.2,4,4,4.8,4,4.2,4,4.6,4.8,,13,5,38,MSE408H1
MMS,APSC,FORENSIC ENGINEERING MSE431H1-S-LEC0101,Perovic,Winter,2016,4.5,4.4,4.3,3.9,4.2,4.2,4.3,4.6,4.4,4.4,3.8,4.2,4.1,,32,10,31,MSE431H1
MMS,APSC,MACROMOLECULAR MATERIALS ENG. MSE432H1-S-LEC0101,Naguib,Winter,2016,3.9,4.1,4.6,4,4.1,4.1,3.9,4.4,3.7,4.4,4,4.4,4.6,,44,8,18,MSE432H1
MMS,APSC,PROC.SIMULATION COMPUTER DES. MSE455H1-S-LEC0101,Chattopadhyay,Winter,2016,4.5,4.5,4.5,5,4.6,4.4,4.5,4.9,3.5,4.8,3.6,4.6,4.9,,10,8,80,MSE455H1
MMS,APSC,ADV.PHYS.PROP.OF STR.NANOMAT. MSE550H1-S-LEC0101,Daly,Winter,2016,4.6,4.6,4.9,4.3,4.4,4.5,4.6,4.8,3.4,4.1,3.9,4.6,4.8,,16,8,50,MSE550H1
MMS,APSC,NANOTECH. IN ALT. ENERGY SYS. MSE558H1-S-LEC0101,Thorpe,Winter,2016,4.3,4.3,4.7,3.8,3.7,3.7,3.8,4.8,4.3,3.7,3.2,4.7,4.5,,11,6,55,MSE558H1
MMS,APSC,MACROMOLECULAR MATERIALS ENG. MSE432H1-S-LEC0101,Shi,Winter,2017,3.3,3.5,3.8,3.4,3.4,3.2,3.2,4.1,3.3,3.7,3.7,3.8,3.8,,46,20,43,MSE432H1
MMS,APSC,MECH.BEHAV.OF MATER. MSE316H1-S-LEC0101,Hibbard,Winter,2017,3.9,3.9,4,3.6,3.7,3.7,3.7,4.3,3.2,4,3.6,4.1,3.9,,51,18,35,MSE316H1
MMS,APSC,MAT.SCI. ENGINEER. MSE222H1-S-LEC0101,Naguib,Winter,2017,4,4.3,4.4,4.2,4.2,3.9,4.3,4.6,3.3,3.9,3.8,4.6,4.3,,42,19,45,MSE222H1
MMS,APSC,MATERIALS IN MANUFACTURING MSE354H1-S-LEC0101,Hatton,Winter,2017,3.5,3.7,3.3,3.4,3.6,3.1,3.1,3.8,3.4,3.6,3.1,3.2,3.1,,47,18,38,MSE354H1
MMS,APSC,Nanotech in Alt Energy SystemsMSE458H1-S-LEC0101,Thorpe,Winter,2017,3.9,3.6,3.9,3.5,3.5,3.3,4,4.7,4,3.7,3.6,4,4,,17,10,59,MSE458H1
MMS,APSC,MINERAL PROCESSING MSE301H1-S-LEC0101,Bobicki,Winter,2017,3.9,4.3,3.9,4.1,3.8,3.6,3.8,4.5,3.9,3.9,3.1,4.2,3.8,,19,11,58,MSE301H1
MMS,APSC,MRTLS. PROCESS.  SUST. DEV. MSE355H1-S-LEC0101,Barati Sedeh,Winter,2017,2.3,2.5,2.3,2.2,2.6,1.8,2.2,3.1,3.2,2.5,2,2.2,2.3,,46,24,52,MSE355H1
MMS,APSC,DIFFUSION AND KINETICS MSE217H1-S-LEC0101,Azimi,Winter,2017,4.7,4.6,4.7,4.5,4.6,4.2,4.3,5,3.5,4.4,4,4.7,4.4,,42,22,52,MSE217H1
MMS,APSC,DESIGN  SIM. OF MTRLS. PROC. MSE351H1-S-LEC0101,Singh,Winter,2017,4.2,4.4,4.2,4.2,4.1,3.9,4.3,4.7,3.5,4.7,3.7,4.3,4,,53,27,51,MSE351H1
MMS,APSC,FORENSIC ENGINEERING MSE431H1-S-LEC0101,Perovic,Winter,2017,4.2,3.6,4,3.4,3.8,3.4,3.8,4,3.8,4.4,3,3.6,3.6,,24,5,21,MSE431H1
MMS,APSC,ENG.STATS  NUMERICAL METHODS MSE238H1-S-LEC0101,Nogami,Winter,2017,3.4,3.5,3.6,4,4,3.4,3.7,3.8,2.8,4,3.3,4.1,3.5,,44,22,50,MSE238H1
MMS,APSC,ENVIRO. DEGRADATION OF MTRL. MSE315H1-S-LEC0101,Thorpe,Winter,2017,4.3,4.2,4.4,4.3,3.9,4.2,4.1,4.6,4.3,4.1,4.2,4.3,4.3,,46,19,41,MSE315H1
MMS,APSC,PROC.SIMULATION COMPUTER DES.MSE455H1-S-LEC0101,Chattopadhyay,Winter,2017,4.4,3.9,3.9,4.2,4.3,3.9,3.9,4.9,3.2,3.9,3.5,4.3,3.8,,28,11,39,MSE455H1
MMS,APSC,OPTICAL AND PHOTONIC MATERIALSMSE435H1-S-LEC0101,Kherani,Winter,2017,4.4,4,4.4,3.2,3.2,3.2,3.4,4,2.2,3.6,2.6,3.8,3.6,,9,5,56,MSE435H1
MMS,APSC,ORGANIC MATERIAL CHEM.  PROP.MSE245H1-S-LEC0101,Lian,Winter,2017,4,4.2,4.1,4.2,4.1,4,4,4.4,4,4,3.9,4.4,4.2,,43,18,42,MSE245H1
MMS,APSC,APP.SCI.MATERIALS MSE101H1-S-LEC0101,Hostetter,Winter,2015,4,4.1,4.3,4,3.8,3.9,3.8,4.1,3.4,3.7,3.5,4.1,4.2,,114,43,38,MSE101H1
MMS,APSC,APP.SCI.MATERIALS MSE101H1-S-LEC0102,Ramsay,Winter,2015,4.2,4.2,4.5,3.9,3.8,4.1,3.8,4.4,3.3,3.6,3.4,4,4.2,,150,54,36,MSE101H1
MMS,APSC,DIFFUSION AND KINETICS MSE217H1-S-LEC0101,Baghbanan,Winter,2015,2.8,3.1,2.4,2.7,3.2,2.2,2.9,3.3,2.7,2.9,2.3,3,2.5,,52,21,40,MSE217H1
MMS,APSC,MATERIALS PHYSICS MSE235H1-S-LEC0101,Kherani,Winter,2015,3.9,3.8,4,3.8,3.9,3.5,3.4,4.1,2.8,3.4,3.4,4.1,4.1,,62,18,29,MSE235H1
MMS,APSC,ENG.STATS  NUMERICAL METHODS MSE238H1-S-LEC0101,Singh,Winter,2015,2.9,3.1,3.4,3.3,3.1,2.7,3.3,3.9,3.1,3.9,3,3.6,3.1,,51,20,39,MSE238H1
MMS,APSC,ORGANIC MATERIAL CHEM.  PROP. MSE245H1-S-LEC0101,Lian,Winter,2015,4.1,4.2,4.4,4.1,4.1,4,3.7,4.3,3.8,4,3.7,4.4,4,,53,20,38,MSE245H1
MMS,APSC,COMMUNICATIONS I MSE290H1-S-LEC0101,Tallman,Winter,2015,3.4,3.6,3.7,3.7,3.7,3.5,3.3,4,3.2,3.6,3.9,3.9,3.6,,51,19,37,MSE290H1
MMS,APSC,MINERAL PROCESSING MSE301H1-S-LEC0101,Tafaghodikhajavi,Winter,2015,4,4.3,4,4.2,4.5,3.8,4,4.3,3.5,3.5,3.8,4,4,,26,6,23,MSE301H1
MMS,APSC,ENVIRO. DEGRADATION OF MTRL. MSE315H1-S-LEC0101,Thorpe,Winter,2015,4.4,4.4,4.6,4.4,4.2,4.3,4.1,4.5,4.2,4.4,4.3,4.5,4.6,,40,21,53,MSE315H1
MMS,APSC,MECH.BEHAV.OF MATER. MSE316H1-S-LEC0101,Hibbard,Winter,2015,4.2,4.2,4.6,3.6,3.7,4,3.9,4.4,3.2,4.1,3.4,4.1,4.3,,42,19,45,MSE316H1
MMS,APSC,DESIGN  SIM. OF MTRLS. PROC. MSE351H1-S-LEC0101,Singh,Winter,2015,3.9,3.4,2.4,2.8,3.1,2.1,3,3.6,2.1,3.6,2.4,2.8,2.6,,40,22,55,MSE351H1
MMS,APSC,MATERIALS IN MANUFACTURING MSE354H1-S-LEC0101,Ramsay,Winter,2015,4,4.1,4.7,3.9,3.8,4,3.2,4.4,3.3,3.6,3.4,4,4.5,,38,20,53,MSE354H1
MMS,APSC,MRTLS. PROCESS.  SUST. DEV. MSE355H1-S-LEC0101,Barati Sedeh,Winter,2015,3.6,3.8,3.8,3.6,3.6,3.4,3.2,4.2,4.6,3.4,3.3,3.9,3.7,,37,17,46,MSE355H1
MMS,APSC,ENERGY MGT. METALS PROCESSES MSE408H1-S-LEC0101,Barati Sedeh,Winter,2015,3.8,4,4,4.1,4.1,3.9,4.3,4.4,4.2,4.2,3.8,4.3,4.2,,31,17,55,MSE408H1
MMS,APSC,MACROMOLECULAR MATERIALS ENG. MSE432H1-S-LEC0101,Naguib,Winter,2015,3.1,3.2,3.5,3,2.9,3.1,3,3.8,2.9,3.5,2.5,3.7,3.2,,45,21,47,MSE432H1
MMS,APSC,SURGICAL  DENTAL IMPLANT DES. MSE442H1-S-LEC0101,Pezeshki,Winter,2015,3,2.5,3.2,2.4,2.8,2.5,2.1,4.3,3.2,3,2,3,2.5,,16,10,63,MSE442H1
MMS,APSC,ADV.PHYS.PROP.OF STR.NANOMAT. MSE550H1-S-LEC0101,Daly,Winter,2015,3.8,4,4.4,4,4.2,3.8,3.6,3.7,2.3,4,3.6,4.1,4.3,,29,21,72,MSE550H1
MMS,APSC,NANOTECH. IN ALT. ENERGY SYS. MSE558H1-S-LEC0101,Thorpe,Winter,2015,4.1,4.1,4.3,3.8,3.9,4.1,3.8,4.8,4.6,4.2,4,4,4.3,,22,19,86,MSE558H1
MMS,APSC,STRUC. CHARACTERIZATION MATS. MSE219H1-F-LEC0101,Perovic,Fall,2022,4.5,4.3,3.9,4.5,4.4,3.7,3.9,4.6,3.9,4.1,4.2,4.3,4.1,,62,15,24.2,MSE219H1
MMS,APSC,Materials Manufact.  Design I MSE396H1-F-LEC0101,Ramsay,Fall,2022,3.5,3.5,4.3,3.6,3.6,3.5,3.8,4.5,2.7,3.9,3.4,4.1,3.7,,59,17,28.8,MSE396H1
MMS,APSC,INORGANIC MAT.CHEM.PROCESSING MSE244H1-F-LEC0101,Lian,Fall,2022,3.7,3.8,3.4,3.6,3.7,3,3.5,4.1,3.3,3.4,3.2,3.7,3.3,,59,24,40.7,MSE244H1
MMS,APSC,INTRO TO BIOMATERIALS MSE343H1-F-LEC0101,Van Den Berg,Fall,2022,4.8,5,5,4.6,4.6,4.8,4.4,5,3,4.4,3.8,4.4,4.8,,21,5,23.8,MSE343H1
MMS,APSC,Communications MSE298H1-Y-LEC0101,Tallman,Winter,2022,2.4,2.3,3.2,2.8,2.5,2.3,2.7,3.1,3.4,2.8,2.6,3,3.2,,56,12,21.4,MSE298H1
MMS,APSC,DESIGN OF MATERIALS PROCESSES MSE498Y1-Y-PRA0101,Ge,Winter,2022,3.3,3.6,3,3.4,3.8,2.7,3,3.4,4.1,2.6,4,2.9,3.3,,29,9,31,MSE498Y1
MMS,APSC,DIFFUSION AND KINETICS MSE217H1-S-LEC0101,Azimi,Winter,2022,3.6,3.7,4,3.3,3.3,3.4,3.6,4.2,2.5,3.6,2.9,4.1,4.3,,56,11,19.6,MSE217H1
MMS,APSC,ENG.STATS  NUMERICAL METHODS MSE238H1-S-LEC0101,Chattopadhyay,Winter,2022,3.4,3.6,3.7,3.2,3.4,3,3.4,4,2.7,3.4,2.6,3.7,3.7,,60,18,30,MSE238H1
MMS,APSC,FORENSIC ENGINEERING MSE431H1-S-LEC0101,Perovic,Winter,2022,4.3,4.4,4.3,4,4.1,3.9,4,4.9,3.3,4.3,3.4,4.9,4.1,,37,8,21.6,MSE431H1
MMS,APSC,HEAT  MASS TRANS. MTRLS.PROC. MSE332H1-S-LEC0101,Coyle,Winter,2022,3.8,4.2,4.1,4.4,4,3.7,4,3.5,3.8,3.6,3.7,4.2,4.3,,45,25,55.6,MSE332H1
MMS,APSC,Mat Manufacturing  Design Lab MSE398Y1-Y-LEC0101,Hatton,Winter,2022,4.2,4.3,4.2,3.8,3.8,3.8,3.5,4.3,3.2,3.5,3.8,4,3.8,,43,6,14,MSE398Y1
MMS,APSC,Mat Manufacturing  Design Lab MSE398Y1-Y-LEC0101,Ramsay,Winter,2022,4.2,4.3,4.5,3.8,3.8,3.8,3.5,4.5,3.2,3.5,3.8,4.2,3.8,,43,6,14,MSE398Y1
MMS,APSC,MAT. PARADIGM AT A GLANCE II MSE297H1-S-LEC0101,Hostetter,Winter,2022,3.5,3.4,3.9,3.4,3.8,3.4,3.3,4.3,1.3,4.1,3.7,3.4,4.1,,57,10,17.5,MSE297H1
MMS,APSC,MATERIALS PHYSICS MSE335H1-S-LEC0101,Ruda,Winter,2022,3.1,2.8,2.8,2.6,3,2.7,2.6,3.1,3.4,2.2,2.5,3.3,2.6,,55,10,18.2,MSE335H1
MMS,APSC,Materials Production MSE355H1-S-LEC0101,Marcuson,Winter,2022,2.4,3.4,2.6,2.1,2.5,2,2.4,3.8,3.6,3,1.8,3,2.9,,41,8,19.5,MSE355H1
MMS,APSC,Nanotech in Alt Energy Systems MSE458H1-S-LEC0101,Thorpe,Winter,2022,5,4.8,5,4.4,4.6,4.8,4.4,5,3.8,3.8,4.6,4.6,4.8,,7,5,71.4,MSE458H1
MMS,APSC,PHASE TRANSFORMATIONS MSE218H1-S-LEC0101,Tam,Winter,2022,3.9,3.9,4.4,4.1,4.3,3.7,3.8,4.1,3.6,3.7,3.9,4.2,4.4,,64,14,21.9,MSE218H1
MMS,APSC,PROC.SIMULATION COMPUTER DES. MSE455H1-S-LEC0101,Chattopadhyay,Winter,2022,4.8,5,5,4.8,4.7,4.5,4.3,5,2.8,5,4.7,5,5,,7,6,85.7,MSE455H1
MMS,APSC,CALCULUS  DIFF EQU MAT294H1-F-LEC0101,Parsch,Fall,2022,4.6,4.7,5,4.6,4.4,4.4,4.4,4.7,3.3,4.4,4.5,4.8,4.9,,56,27,48.2,MAT294H1
MMS,APSC,COMPOSITE MATERIALS ENG. MSE443H1-F-LEC0101,Naguib,Fall,2022,4,4.1,4.3,4.3,4.1,3.6,3.7,4.6,3,3.7,3.1,4.4,4.6,,40,7,17.5,MSE443H1
MMS,APSC,COMMUNICATIONS I MSE294H1-F-LEC0101,Lofgreen,Fall,2022,3.5,4,4.5,3.8,4.2,3.7,3.4,4.1,2.6,4.1,3.7,4.3,4.4,,58,23,39.7,MSE294H1
MMS,APSC,ENV. DEGRADATION OF MATERIALS MSE415H1-F-LEC0101,Ni,Fall,2022,2.8,3.2,3.2,3.5,3.2,2.8,3,4,3.3,2.7,2.7,3.3,3.2,,31,6,19.4,MSE415H1
MMS,APSC,MECHANICS OF SOLID MATERIALS MSE222H1-S-LEC0101,Dai-Hattrick,Winter,2023,4.5,4.8,5,4.7,4.7,4.7,4.8,4.4,3.8,4.4,4.7,5,5,,60,12,20,MSE222H1
MMS,APSC,MAT. PARADIGM AT A GLANCE II MSE297H1-S-LEC0101,Hibbard,Winter,2023,3.2,3.3,3.8,3,3.1,3.3,3.1,3.5,1.6,3.7,2.8,3.1,3.3,,54,11,20.4,MSE297H1
MMS,APSC,Materials Manufac.  Design II MSE397H1-S-LEC0101,Hatton,Winter,2023,2.8,3.3,3.6,3.3,3.4,3.1,2.8,3.9,3.5,3.1,2.8,3.5,3.5,,56,11,19.6,MSE397H1
MMS,APSC,Materials Manufac.  Design II MSE397H1-S-LEC0101,Perovic,Winter,2023,2.8,3.3,3.4,3.3,3.4,3.1,2.8,3.6,3.5,2.7,2.8,3.3,3.3,,56,11,19.6,MSE397H1
MMS,APSC,MATERIALS PHYSICS MSE335H1-S-LEC0101,Ruda,Winter,2023,4.1,3.9,3.7,4,4,3.6,3.4,3.9,3.5,3.7,3.5,3.8,3.6,,64,11,17.2,MSE335H1
MMS,APSC,PHASE TRANSFORMATIONS MSE218H1-S-LEC0101,Hibbard,Winter,2023,3.5,2.8,3.6,3,3.5,2.9,3.5,4.4,3.8,4,3.5,3.1,2.9,,66,11,16.7,MSE218H1
MMS,APSC,PHASE TRANSFORMATIONS MSE218H1-S-LEC0101,Nicholson,Winter,2023,3.5,2.8,3.4,3,3.5,2.9,3.5,4.1,3.8,3.9,3.5,2.7,2.6,,66,11,16.7,MSE218H1
MMS,APSC,PROFESSIONAL ETHICS  PRACTICE MSE490H1-S-LEC0101,Al-Turk,Winter,2023,3.4,4,4.2,3.8,3.8,3.8,3.6,4.2,2.6,3.4,3.2,3.8,4.2,,29,5,17.2,MSE490H1
MMS,APSC,PROFESSIONAL ETHICS  PRACTICE MSE490H1-S-LEC0101,Young,Winter,2023,3.4,4,4,3.8,3.8,3.8,3.6,4.2,2.6,3.2,3.2,3.8,4,,29,5,17.2,MSE490H1
MMS,APSC,HEAT  MASS TRANS. MTRLS.PROC. MSE332H1-S-LEC0101,Coyle,Winter,2023,4.3,4.5,4,4.4,4.3,3.9,4.1,3.1,3.5,3.3,3.5,4.1,4.2,,54,15,27.8,MSE332H1
MMS,APSC,FORENSIC ENGINEERING MSE431H1-S-LEC0101,Perovic,Winter,2023,4.2,4.2,4,4,4.2,4,3.8,4.6,2.4,4.2,3.4,4.4,4.8,,31,5,16.1,MSE431H1
MMS,APSC,DIFFUSION AND KINETICS MSE217H1-S-LEC0101,Azimi,Winter,2023,4.3,4.4,4.5,4.3,4.3,4.1,4.4,4.5,3.3,4,3.8,4.6,4.6,,58,12,20.7,MSE217H1
MMS,APSC,ENG.STATS  NUMERICAL METHODS MSE238H1-S-LEC0101,Singh,Winter,2023,3.8,3.7,4.2,3.6,3.6,3.2,4,4.6,3.7,4.4,3.5,4.5,3.9,,55,11,20,MSE238H1
MMS,APSC,STRUC. CHARACTERIZATION MATS. MSE219H1-F-LEC0101,Hache,Fall,2023,3.9,4,3.5,3.8,3.9,3,3.4,4.1,3.7,3.5,3.2,4,3.5,,76,30,39.5,MSE219H1
MMS,APSC,SYNTHESIS OF NANOSTRUCT. MTRLS MSE459H1-F-LEC0101,Huang,Fall,2023,3.8,4,3.8,4,3.8,3.6,4,4.5,3.3,3.9,3.6,3.8,3.4,,20,12,60,MSE459H1
